Track n,Slice n,X,Y,TGF
15,39,799,269,N
15,40,799,268,N
15,41,799,262,N
15,42,799,266,N
15,43,799,271,N
15,44,802,286,N
15,45,802,287,N
15,46,801,289,N
15,47,801,289,N
15,48,801,286,N
15,49,801,283,N
15,50,803,279,N
15,51,803,275,N
15,52,802,275,N
15,53,802,269,N
15,54,799,267,N
15,55,802,261,N
15,56,802,257,N
15,57,803,255,N
15,58,803,255,N
15,59,803,258,N
15,60,802,258,N
15,61,804,254,N
15,62,801,249,N
15,63,801,249,N
15,64,801,253,N
15,65,802,257,N
15,66,800,251,N
15,67,801,251,N
15,68,801,247,N
15,69,804,246,N
15,70,806,251,N
15,71,804,248,N
15,72,804,248,N
15,73,804,245,N
15,74,804,241,N
15,75,806,245,N
15,76,803,246,N
15,77,803,244,N
15,78,803,243,N
15,79,803,243,N
15,80,803,239,N
15,81,802,242,N
15,82,802,244,N
15,83,805,241,N
15,84,805,240,N
15,85,805,247,N
15,86,805,245,N
15,87,805,239,N
15,88,805,239,N
15,89,803,236,N
15,90,806,238,N
15,91,808,239,N
15,92,808,246,N
15,93,807,241,N
15,94,806,247,N
15,95,809,243,N
15,96,809,240,N
15,97,808,238,N
16,1,755,394,N
16,2,756,391,N
16,3,756,393,N
16,4,755,395,N
16,5,759,391,N
16,6,759,386,N
16,7,764,385,N
16,8,766,384,N
16,9,772,383,N
16,10,773,386,N
16,11,771,383,N
16,12,772,383,N
16,13,773,389,N
16,14,782,389,N
16,15,784,380,N
16,16,786,379,N
16,17,784,374,N
16,18,784,374,N
16,19,790,371,N
16,20,785,370,N
16,21,779,373,N
16,22,779,373,N
16,23,780,374,N
16,24,780,374,N
16,25,781,374,N
16,26,781,370,N
16,27,781,369,N
16,28,781,369,N
16,29,780,367,N
16,30,779,366,N
16,31,779,363,N
16,32,778,366,N
16,33,778,368,N
16,34,781,364,N
16,35,781,366,N
16,36,781,370,N
16,37,784,373,N
16,38,780,367,N
16,39,778,367,N
16,40,774,366,N
16,41,779,360,N
16,42,783,357,N
16,43,784,352,N
16,44,789,353,N
16,45,785,354,N
16,46,784,354,N
16,47,784,348,N
16,48,784,346,N
16,49,779,347,N
16,50,782,337,N
16,51,783,336,N
16,52,778,336,N
16,53,778,336,N
16,54,778,333,N
16,55,779,324,N
16,56,779,324,N
16,57,780,317,N
16,58,779,317,N
16,59,777,315,N
16,60,777,311,N
16,61,773,308,N
16,62,773,307,N
16,63,781,300,N
16,64,781,296,N
16,65,781,295,N
16,66,780,290,N
16,67,780,289,N
16,68,777,297,N
16,69,782,295,N
16,70,782,295,N
16,71,783,290,N
16,72,783,296,N
16,73,783,296,N
16,74,784,291,N
16,75,785,291,N
16,76,784,288,N
16,77,784,283,N
16,78,783,287,N
16,79,783,288,N
16,80,783,288,N
16,81,783,282,N
16,82,783,278,N
16,83,781,276,N
16,84,780,273,N
16,85,781,269,N
16,86,782,270,N
16,87,782,274,N
16,88,779,277,N
16,89,779,278,N
16,90,786,281,N
16,91,785,283,N
16,92,777,274,N
16,93,777,270,N
16,94,776,264,N
16,95,783,261,N
16,96,783,261,N
16,97,783,261,N
17,1,801,362,N
17,2,801,358,N
17,3,801,357,N
17,4,799,362,N
17,5,804,357,N
17,6,804,354,N
17,7,804,349,N
17,8,805,348,N
17,9,812,351,N
17,10,812,349,N
17,11,812,346,N
17,12,812,345,N
17,13,814,340,N
17,14,816,339,N
17,15,814,333,N
17,16,814,333,N
17,17,814,333,N
17,18,815,333,N
17,19,818,333,N
17,20,818,330,N
17,21,818,329,N
17,22,817,328,N
17,23,815,325,N
17,24,814,322,N
17,25,816,326,N
17,26,816,326,N
17,27,819,333,N
17,28,818,350,N
17,29,815,358,N
17,30,814,357,N
17,31,813,352,N
17,32,819,348,N
17,33,815,352,N
17,34,815,352,N
17,35,817,343,N
17,36,819,338,N
17,37,820,337,N
17,38,821,335,N
17,39,821,334,N
17,40,822,331,N
17,41,819,331,N
17,42,822,325,N
17,43,820,319,N
17,44,819,320,N
17,45,819,320,N
17,46,819,320,N
17,47,819,316,N
17,48,819,314,N
17,49,819,314,N
17,50,820,310,N
17,51,820,310,N
17,52,820,303,N
17,53,819,302,N
17,54,818,295,N
17,55,818,293,N
17,56,818,293,N
17,57,819,292,N
17,58,819,292,N
17,59,820,286,N
17,60,822,286,N
17,61,822,286,N
17,62,822,281,N
17,63,820,281,N
17,64,820,281,N
17,65,819,280,N
17,66,823,273,N
17,67,823,274,N
17,68,823,274,N
17,69,824,281,N
17,70,824,283,N
17,71,824,283,N
17,72,824,272,N
17,73,821,278,N
17,74,821,280,N
17,75,824,275,N
17,76,824,274,N
17,77,825,274,N
17,78,825,274,N
17,79,825,278,N
17,80,825,275,N
17,81,825,275,N
17,82,825,275,N
17,83,825,275,N
17,84,824,268,N
17,85,824,268,N
17,86,824,266,N
17,87,823,260,N
17,88,822,259,N
17,89,827,260,N
17,90,827,260,N
17,91,827,263,N
17,92,823,261,N
17,93,823,261,N
17,94,822,267,N
17,95,822,269,N
17,96,825,267,N
17,97,825,267,N
18,1,800,358,N
18,2,801,359,N
18,3,801,361,N
18,4,802,360,N
18,5,804,358,N
18,6,805,357,N
18,7,807,353,N
18,8,808,353,N
18,9,811,352,N
18,10,815,345,N
18,11,816,344,N
18,12,816,344,N
18,13,815,343,N
18,14,815,336,N
18,15,815,334,N
18,16,815,334,N
18,17,815,333,N
18,18,815,333,N
18,19,815,328,N
18,20,815,328,N
18,21,814,329,N
18,22,814,332,N
18,23,814,332,N
18,24,813,325,N
18,25,813,323,N
18,26,817,323,N
18,27,818,330,N
18,28,818,348,N
18,29,817,356,N
18,30,815,363,N
18,31,815,361,N
18,32,817,355,N
18,33,817,353,N
18,34,816,345,N
18,35,817,340,N
18,36,818,339,N
18,37,818,339,N
18,38,820,339,N
18,39,820,339,N
18,40,820,331,N
18,41,820,329,N
18,42,820,326,N
18,43,825,324,N
18,44,824,323,N
18,45,820,321,N
18,46,820,321,N
18,47,820,315,N
18,48,820,314,N
18,49,820,314,N
18,50,820,312,N
18,51,820,308,N
18,52,820,302,N
18,53,820,302,N
18,54,820,293,N
18,55,822,291,N
18,56,822,291,N
18,57,822,295,N
18,58,824,296,N
18,59,824,289,N
18,60,824,288,N
18,61,824,288,N
18,62,824,282,N
18,63,824,282,N
18,64,824,276,N
18,65,824,276,N
18,66,824,276,N
18,67,824,276,N
18,68,824,280,N
18,69,824,281,N
18,70,824,280,N
18,71,824,280,N
18,72,829,293,N
18,73,830,294,N
18,74,829,298,N
18,75,832,295,N
18,76,832,294,N
18,77,831,294,N
18,78,830,293,N
18,79,830,293,N
18,80,835,292,N
18,81,841,291,N
18,82,841,285,N
18,83,841,283,N
18,84,840,277,N
18,85,840,278,N
18,86,840,281,N
18,87,840,282,N
18,88,840,282,N
18,89,842,271,N
18,90,842,271,N
18,91,846,264,N
18,92,846,264,N
18,93,846,270,N
18,94,846,270,N
18,95,846,270,N
18,96,846,268,N
18,97,842,262,N
19,1,759,389,N
19,2,755,390,N
19,3,755,391,N
19,4,755,393,N
19,5,756,392,N
19,6,759,391,N
19,7,759,391,N
19,8,767,382,N
19,9,770,388,N
19,10,771,389,N
19,11,772,389,N
19,12,773,390,N
19,13,773,389,N
19,14,777,386,N
19,15,780,397,N
19,16,781,397,N
19,17,782,400,N
19,18,783,401,N
19,19,783,403,N
19,20,784,403,N
19,21,781,404,N
19,22,781,404,N
19,23,781,407,N
19,24,781,407,N
19,25,781,407,N
19,26,781,407,N
19,27,781,406,N
19,28,781,404,N
19,29,781,404,N
19,30,781,403,N
19,31,781,402,N
19,32,781,402,N
19,33,781,405,N
19,34,781,405,N
19,35,781,409,N
19,36,781,409,N
19,37,779,412,N
19,38,776,408,N
19,39,776,401,N
19,40,781,397,N
19,41,781,396,N
19,42,782,394,N
19,43,783,393,N
19,44,784,391,N
19,45,783,385,N
19,46,783,384,N
19,47,783,383,N
19,48,783,383,N
19,49,784,381,N
19,50,784,380,N
19,51,782,374,N
19,52,782,370,N
19,53,782,370,N
19,54,782,366,N
19,55,781,362,N
19,56,781,360,N
19,57,781,364,N
19,58,781,364,N
19,59,781,364,N
19,60,785,363,N
19,61,785,363,N
19,62,785,366,N
19,63,786,366,N
19,64,786,366,N
19,65,787,355,N
19,66,787,352,N
19,67,789,344,N
19,68,789,343,N
19,69,789,340,N
19,70,789,334,N
19,71,792,333,N
19,72,793,335,N
19,73,794,333,N
19,74,795,323,N
19,75,795,322,N
19,76,796,322,N
19,77,796,322,N
19,78,796,322,N
19,79,794,324,N
19,80,794,324,N
19,81,794,324,N
19,82,793,326,N
19,83,792,325,N
19,84,791,324,N
19,85,791,323,N
19,86,790,317,N
19,87,790,318,N
19,88,790,319,N
19,89,790,323,N
19,90,790,323,N
19,91,790,323,N
19,92,791,322,N
19,93,784,323,N
19,94,791,312,N
19,95,791,312,N
19,96,792,305,N
19,97,792,305,N
20,1,783,409,N
20,2,785,405,N
20,3,786,401,N
20,4,788,400,N
20,5,788,400,N
20,6,790,402,N
20,7,790,402,N
20,8,788,395,N
20,9,788,395,N
20,10,790,390,N
20,11,791,388,N
20,12,791,386,N
20,13,791,385,N
20,14,794,382,N
20,15,795,372,N
20,16,795,366,N
20,17,795,366,N
20,18,792,361,N
20,19,794,360,N
20,20,796,363,N
20,21,796,363,N
20,22,795,363,N
20,23,794,362,N
20,24,794,360,N
20,25,794,357,N
20,26,794,353,N
20,27,795,350,N
20,28,795,348,N
20,29,795,346,N
20,30,795,345,N
20,31,794,342,N
20,32,794,342,N
20,33,794,342,N
20,34,797,340,N
20,35,797,340,N
20,36,797,348,N
20,37,793,349,N
20,38,789,356,N
20,39,789,353,N
20,40,781,349,N
20,41,790,353,N
20,42,796,363,N
20,43,798,367,N
20,44,799,362,N
20,45,800,368,N
20,46,796,368,N
20,47,796,368,N
20,48,796,368,N
20,49,797,366,N
20,50,798,366,N
20,51,797,367,N
20,52,797,364,N
20,53,797,363,N
20,54,797,363,N
20,55,799,364,N
20,56,799,353,N
20,57,798,359,N
20,58,799,357,N
20,59,799,357,N
20,60,799,356,N
20,61,799,356,N
20,62,799,357,N
20,63,800,362,N
20,64,800,357,N
20,65,800,357,N
20,66,800,357,N
20,67,800,357,N
20,68,801,356,N
20,69,801,354,N
20,70,801,350,N
20,71,804,348,N
20,72,804,342,N
20,73,804,333,N
20,74,802,339,N
20,75,802,340,N
20,76,803,337,N
20,77,803,339,N
20,78,806,334,N
20,79,806,339,N
20,80,806,336,N
20,81,806,334,N
20,82,805,328,N
20,83,805,328,N
20,84,804,336,N
20,85,803,326,N
20,86,803,326,N
20,87,803,323,N
20,88,803,320,N
20,89,806,316,N
20,90,807,326,N
20,91,807,326,N
20,92,799,330,N
20,93,792,321,N
20,94,798,318,N
20,95,806,306,N
20,96,810,300,N
20,97,811,300,N
21,1,759,393,N
21,2,756,392,N
21,3,756,396,N
21,4,756,396,N
21,5,756,396,N
21,6,758,390,N
21,7,758,390,N
21,8,763,386,N
21,9,765,384,N
21,10,769,389,N
21,11,769,386,N
21,12,769,386,N
21,13,773,386,N
21,14,778,386,N
21,15,778,398,N
21,16,781,401,N
21,17,781,401,N
21,18,782,398,N
21,19,782,402,N
21,20,782,402,N
21,21,782,405,N
21,22,782,407,N
21,23,782,407,N
21,24,780,407,N
21,25,782,410,N
21,26,779,406,N
21,27,782,409,N
21,28,780,410,N
21,29,778,408,N
21,30,776,408,N
21,31,781,402,N
21,32,781,402,N
21,33,781,404,N
21,34,784,406,N
21,35,784,407,N
21,36,781,409,N
21,37,780,409,N
21,38,779,414,N
21,39,779,404,N
21,40,780,395,N
21,41,781,394,N
21,42,782,393,N
21,43,782,391,N
21,44,782,391,N
21,45,782,391,N
21,46,782,389,N
21,47,782,389,N
21,48,783,383,N
21,49,783,383,N
21,50,783,380,N
21,51,783,376,N
21,52,783,375,N
21,53,783,372,N
21,54,783,369,N
21,55,783,369,N
21,56,783,362,N
21,57,783,366,N
21,58,783,366,N
21,59,783,366,N
21,60,781,361,N
21,61,785,365,N
21,62,786,365,N
21,63,784,364,N
21,64,781,364,N
21,65,781,367,N
21,66,786,379,N
21,67,788,374,N
21,68,790,371,N
21,69,790,371,N
21,70,789,367,N
21,71,788,366,N
21,72,788,365,N
21,73,788,365,N
21,74,790,370,N
21,75,790,370,N
21,76,790,365,N
21,77,789,365,N
21,78,789,365,N
21,79,789,365,N
21,80,794,362,N
21,81,789,360,N
21,82,784,358,N
21,83,784,358,N
21,84,784,358,N
21,85,786,358,N
21,86,786,358,N
21,87,786,354,N
21,88,787,351,N
21,89,789,356,N
21,90,785,353,N
21,91,785,353,N
21,92,784,353,N
21,93,784,353,N
21,94,784,348,N
21,95,784,348,N
21,96,785,340,N
21,97,785,340,N
22,1,783,409,N
22,2,785,402,N
22,3,785,402,N
22,4,787,401,N
22,5,787,401,N
22,6,791,402,N
22,7,791,402,N
22,8,790,396,N
22,9,789,393,N
22,10,790,392,N
22,11,790,388,N
22,12,790,385,N
22,13,791,382,N
22,14,796,378,N
22,15,796,378,N
22,16,797,372,N
22,17,797,364,N
22,18,797,360,N
22,19,797,360,N
22,20,797,360,N
22,21,797,361,N
22,22,796,364,N
22,23,796,367,N
22,24,792,365,N
22,25,792,359,N
22,26,792,356,N
22,27,792,351,N
22,28,792,350,N
22,29,793,344,N
22,30,793,344,N
22,31,793,346,N
22,32,792,340,N
22,33,798,340,N
22,34,798,340,N
22,35,798,344,N
22,36,796,345,N
22,37,795,346,N
22,38,791,356,N
22,39,787,350,N
22,40,781,349,N
22,41,790,351,N
22,42,792,356,N
22,43,796,367,N
22,44,796,367,N
22,45,797,363,N
22,46,798,363,N
22,47,798,364,N
22,48,799,366,N
22,49,799,366,N
22,50,800,361,N
22,51,797,362,N
22,52,797,351,N
22,53,796,351,N
22,54,796,359,N
22,55,796,359,N
22,56,796,353,N
22,57,796,353,N
22,58,795,353,N
22,59,798,359,N
22,60,798,358,N
22,61,799,352,N
22,62,800,351,N
22,63,800,351,N
22,64,800,358,N
22,65,800,363,N
22,66,802,354,N
22,67,803,360,N
22,68,803,359,N
22,69,804,342,N
22,70,805,340,N
22,71,805,340,N
22,72,805,340,N
22,73,805,346,N
22,74,807,342,N
22,75,807,342,N
22,76,808,338,N
22,77,807,331,N
22,78,807,331,N
22,79,806,338,N
22,80,805,332,N
22,81,805,332,N
22,82,805,332,N
22,83,805,329,N
22,84,805,328,N
22,85,805,321,N
22,86,805,317,N
22,87,805,317,N
22,88,805,318,N
22,89,805,319,N
22,90,805,325,N
22,91,805,327,N
22,92,805,327,N
22,93,805,336,N
22,94,800,350,N
22,95,799,345,N
22,96,797,347,N
22,97,797,347,N
23,1,792,436,N
23,2,798,433,N
23,3,797,432,N
23,4,797,430,N
23,5,798,429,N
23,6,800,429,N
23,7,801,422,N
23,8,801,422,N
23,9,804,419,N
23,10,804,417,N
23,11,802,413,N
23,12,802,413,N
23,13,804,414,N
23,14,803,417,N
23,15,804,411,N
23,16,804,411,N
23,17,804,411,N
23,18,804,411,N
23,19,804,413,N
23,20,802,417,N
23,21,802,417,N
23,22,807,424,N
23,23,801,420,N
23,24,799,417,N
23,25,799,412,N
23,26,799,413,N
23,27,799,413,N
23,28,799,414,N
23,29,799,416,N
23,30,801,416,N
23,31,801,416,N
23,32,801,416,N
23,33,805,411,N
23,34,805,416,N
23,35,805,416,N
23,36,805,412,N
23,37,806,409,N
23,38,801,408,N
23,39,803,392,N
23,40,803,392,N
23,41,803,383,N
23,42,806,375,N
23,43,806,381,N
23,44,806,381,N
23,45,806,383,N
23,46,806,383,N
23,47,803,389,N
23,48,803,388,N
23,49,803,388,N
23,50,805,380,N
23,51,807,372,N
23,52,807,372,N
23,53,807,372,N
23,54,807,368,N
23,55,807,368,N
23,56,807,367,N
23,57,810,354,N
23,58,810,354,N
23,59,810,346,N
23,60,810,346,N
23,61,809,341,N
23,62,807,330,N
23,63,805,328,N
23,64,805,327,N
23,65,804,322,N
23,66,804,322,N
23,67,804,317,N
23,68,802,315,N
23,69,802,309,N
23,70,809,315,N
23,71,809,319,N
23,72,810,314,N
23,73,824,325,N
23,74,824,325,N
23,75,824,334,N
23,76,824,332,N
23,77,824,320,N
23,78,824,330,N
23,79,824,330,N
23,80,824,327,N
23,81,824,325,N
23,82,824,336,N
23,83,824,329,N
23,84,824,325,N
23,85,824,325,N
23,86,824,325,N
23,87,820,325,N
23,88,820,325,N
23,89,820,320,N
23,90,819,328,N
23,91,818,329,N
23,92,818,329,N
23,93,802,337,N
23,94,803,339,N
23,95,814,338,N
23,96,818,339,N
23,97,812,331,N
24,1,794,433,N
24,2,794,433,N
24,3,797,432,N
24,4,797,432,N
24,5,797,432,N
24,6,802,426,N
24,7,800,424,N
24,8,801,422,N
24,9,803,422,N
24,10,801,420,N
24,11,803,413,N
24,12,803,413,N
24,13,803,413,N
24,14,801,415,N
24,15,801,414,N
24,16,803,411,N
24,17,802,409,N
24,18,803,412,N
24,19,803,412,N
24,20,803,416,N
24,21,803,416,N
24,22,803,416,N
24,23,803,420,N
24,24,801,416,N
24,25,802,419,N
24,26,802,419,N
24,27,800,414,N
24,28,799,417,N
24,29,799,417,N
24,30,800,414,N
24,31,800,414,N
24,32,801,418,N
24,33,804,419,N
24,34,805,419,N
24,35,805,414,N
24,36,805,410,N
24,37,805,408,N
24,38,800,405,N
24,39,802,392,N
24,40,800,391,N
24,41,803,384,N
24,42,804,381,N
24,43,805,375,N
24,44,805,379,N
24,45,805,379,N
24,46,805,386,N
24,47,804,385,N
24,48,804,385,N
24,49,804,381,N
24,50,803,379,N
24,51,806,372,N
24,52,806,372,N
24,53,806,372,N
24,54,804,373,N
24,55,804,372,N
24,56,807,361,N
24,57,808,354,N
24,58,811,350,N
24,59,810,347,N
24,60,809,346,N
24,61,808,342,N
24,62,806,334,N
24,63,806,326,N
24,64,805,324,N
24,65,802,323,N
24,66,802,321,N
24,67,802,320,N
24,68,803,315,N
24,69,805,310,N
24,70,807,310,N
24,71,808,314,N
24,72,809,310,N
24,73,818,320,N
24,74,818,320,N
24,75,818,324,N
24,76,819,325,N
24,77,822,329,N
24,78,822,325,N
24,79,822,325,N
24,80,823,325,N
24,81,829,331,N
24,82,823,327,N
24,83,823,327,N
24,84,823,327,N
24,85,824,323,N
24,86,826,321,N
24,87,826,321,N
24,88,826,321,N
24,89,826,321,N
24,90,826,325,N
24,91,829,329,N
24,92,828,324,N
24,93,825,327,N
24,94,825,330,N
24,95,832,321,N
24,96,830,321,N
24,97,825,323,N
25,1,796,432,N
25,2,798,431,N
25,3,798,429,N
25,4,798,435,N
25,5,798,431,N
25,6,800,429,N
25,7,802,429,N
25,8,802,424,N
25,9,802,420,N
25,10,801,419,N
25,11,800,414,N
25,12,803,411,N
25,13,803,410,N
25,14,803,413,N
25,15,801,414,N
25,16,801,414,N
25,17,803,413,N
25,18,803,414,N
25,19,803,414,N
25,20,804,419,N
25,21,804,422,N
25,22,804,418,N
25,23,801,421,N
25,24,801,418,N
25,25,803,417,N
25,26,800,415,N
25,27,800,416,N
25,28,800,416,N
25,29,800,416,N
25,30,800,414,N
25,31,802,414,N
25,32,805,417,N
25,33,803,416,N
25,34,803,413,N
25,35,803,410,N
25,36,803,409,N
25,37,806,407,N
25,38,806,408,N
25,39,804,417,N
25,40,804,415,N
25,41,805,413,N
25,42,804,410,N
25,43,805,418,N
25,44,805,418,N
25,45,805,418,N
25,46,805,423,N
25,47,804,421,N
25,48,805,420,N
25,49,805,419,N
25,50,810,417,N
25,51,808,416,N
25,52,805,416,N
25,53,808,413,N
25,54,808,413,N
25,55,808,410,N
25,56,809,396,N
25,57,810,400,N
25,58,811,400,N
25,59,814,400,N
25,60,814,400,N
25,61,813,400,N
25,62,810,399,N
25,63,810,395,N
25,64,810,395,N
25,65,815,395,N
25,66,815,395,N
25,67,815,383,N
25,68,815,383,N
25,69,817,385,N
25,70,817,385,N
25,71,818,382,N
25,72,818,382,N
25,73,818,379,N
25,74,820,375,N
25,75,821,375,N
25,76,821,375,N
25,77,821,381,N
25,78,821,381,N
25,79,821,386,N
25,80,821,386,N
25,81,819,384,N
25,82,819,384,N
25,83,818,381,N
25,84,819,389,N
25,85,819,389,N
25,86,819,390,N
25,87,825,379,N
25,88,825,380,N
25,89,825,380,N
25,90,825,383,N
25,91,821,382,N
25,92,823,390,N
25,93,814,392,N
25,94,817,379,N
25,95,817,379,N
25,96,818,379,N
25,97,819,372,N
26,1,803,454,N
26,2,803,454,N
26,3,803,460,N
26,4,803,464,N
26,5,803,470,N
26,6,788,472,N
26,7,788,467,N
26,8,788,464,N
26,9,788,463,N
26,10,790,463,N
26,11,794,462,N
26,12,792,465,N
26,13,791,457,N
26,14,792,454,N
26,15,791,453,N
26,16,790,449,N
26,17,790,447,N
26,18,789,451,N
26,19,787,453,N
26,20,788,460,N
26,21,785,455,N
26,22,785,455,N
26,23,787,451,N
26,24,787,451,N
26,25,790,449,N
26,26,790,446,N
26,27,788,443,N
26,28,787,449,N
26,29,787,449,N
26,30,791,448,N
26,31,793,444,N
26,32,794,448,N
26,33,794,449,N
26,34,791,448,N
26,35,786,449,N
26,36,785,448,N
26,37,783,444,N
26,38,783,442,N
26,39,784,438,N
26,40,791,442,N
26,41,791,440,N
26,42,790,438,N
26,43,790,438,N
26,44,791,442,N
26,45,791,433,N
26,46,791,433,N
26,47,791,433,N
26,48,792,438,N
26,49,792,438,N
26,50,795,445,N
26,51,798,440,N
26,52,798,438,N
26,53,798,438,N
26,54,798,437,N
26,55,798,428,N
26,56,799,413,N
26,57,798,403,N
26,58,798,400,N
26,59,798,400,N
26,60,799,397,N
26,61,800,395,N
26,62,801,388,N
26,63,800,397,N
26,64,800,397,N
26,65,799,390,N
26,66,799,391,N
26,67,799,397,N
26,68,803,403,N
26,69,803,397,N
26,70,803,397,N
26,71,803,397,N
26,72,806,401,N
26,73,807,400,N
26,74,808,397,N
26,75,804,389,N
26,76,804,386,N
26,77,804,386,N
26,78,804,394,N
26,79,805,385,N
26,80,805,394,N
26,81,805,394,N
26,82,805,394,N
26,83,805,394,N
26,84,806,399,N
26,85,809,400,N
26,86,810,402,N
26,87,810,402,N
26,88,812,406,N
26,89,808,404,N
26,90,808,404,N
26,91,808,404,N
26,92,805,403,N
26,93,803,408,N
26,94,803,408,N
26,95,809,406,N
26,96,810,397,N
26,97,807,394,N
27,1,738,451,N
27,2,737,448,N
27,3,737,448,N
27,4,737,448,N
27,5,738,441,N
27,6,739,439,N
27,7,740,436,N
27,8,741,435,N
27,9,741,435,N
27,10,743,441,N
27,11,743,451,N
27,12,751,456,N
27,13,748,463,N
27,14,747,463,N
27,15,751,462,N
27,16,751,458,N
27,17,754,459,N
27,18,754,450,N
27,19,756,449,N
27,20,757,456,N
27,21,756,453,N
27,22,754,448,N
27,23,758,447,N
27,24,758,444,N
27,25,758,442,N
27,26,759,448,N
27,27,759,448,N
27,28,760,456,N
27,29,758,446,N
27,30,758,442,N
27,31,759,446,N
27,32,759,446,N
27,33,758,445,N
27,34,758,445,N
27,35,758,445,N
27,36,757,433,N
27,37,757,433,N
27,38,757,432,N
27,39,757,428,N
27,40,758,422,N
27,41,756,423,N
27,42,758,427,N
27,43,758,427,N
27,44,758,427,N
27,45,764,427,N
27,46,763,425,N
27,47,758,422,N
27,48,758,422,N
27,49,758,420,N
27,50,758,418,N
27,51,758,418,N
27,52,758,413,N
27,53,755,408,N
27,54,755,405,N
27,55,754,400,N
27,56,754,399,N
27,57,758,394,N
27,58,758,397,N
27,59,757,415,N
27,60,765,419,N
27,61,771,412,N
27,62,778,427,N
27,63,778,427,N
27,64,778,429,N
27,65,779,433,N
27,66,779,429,N
27,67,773,426,N
27,68,775,433,N
27,69,785,429,N
27,70,786,426,N
27,71,788,422,N
27,72,788,422,N
27,73,789,420,N
27,74,789,418,N
27,75,788,409,N
27,76,789,404,N
27,77,791,399,N
27,78,791,399,N
27,79,793,406,N
27,80,793,406,N
27,81,793,400,N
27,82,793,399,N
27,83,793,403,N
27,84,793,403,N
27,85,791,400,N
27,86,791,397,N
27,87,791,397,N
27,88,791,397,N
27,89,791,401,N
27,90,791,403,N
27,91,791,403,N
27,92,791,403,N
27,93,791,399,N
27,94,791,398,N
27,95,791,394,N
27,96,791,392,N
27,97,794,397,N
28,1,737,454,N
28,2,737,446,N
28,3,737,446,N
28,4,739,445,N
28,5,739,445,N
28,6,739,440,N
28,7,739,439,N
28,8,742,435,N
28,9,740,434,N
28,10,740,434,N
28,11,742,454,N
28,12,748,459,N
28,13,749,462,N
28,14,751,461,N
28,15,752,460,N
28,16,752,463,N
28,17,755,457,N
28,18,756,450,N
28,19,756,450,N
28,20,756,450,N
28,21,753,454,N
28,22,760,446,N
28,23,760,446,N
28,24,757,449,N
28,25,759,445,N
28,26,760,449,N
28,27,758,446,N
28,28,758,446,N
28,29,758,446,N
28,30,758,446,N
28,31,758,446,N
28,32,761,445,N
28,33,759,444,N
28,34,760,440,N
28,35,760,440,N
28,36,757,440,N
28,37,761,431,N
28,38,761,428,N
28,39,761,424,N
28,40,761,421,N
28,41,758,428,N
28,42,758,428,N
28,43,758,428,N
28,44,763,425,N
28,45,761,423,N
28,46,760,423,N
28,47,760,425,N
28,48,759,424,N
28,49,758,424,N
28,50,758,417,N
28,51,758,415,N
28,52,758,415,N
28,53,758,409,N
28,54,758,405,N
28,55,758,405,N
28,56,757,397,N
28,57,760,395,N
28,58,754,407,N
28,59,757,419,N
28,60,761,438,N
28,61,761,438,N
28,62,760,436,N
28,63,760,436,N
28,64,763,436,N
28,65,762,433,N
28,66,762,432,N
28,67,762,426,N
28,68,762,424,N
28,69,771,425,N
28,70,768,425,N
28,71,768,415,N
28,72,765,412,N
28,73,765,412,N
28,74,774,413,N
28,75,770,410,N
28,76,769,405,N
28,77,773,403,N
28,78,776,404,N
28,79,776,404,N
28,80,776,404,N
28,81,776,404,N
28,82,776,414,N
28,83,776,414,N
28,84,777,419,N
28,85,777,418,N
28,86,777,418,N
28,87,777,417,N
28,88,777,413,N
28,89,777,413,N
28,90,776,421,N
28,91,776,421,N
28,92,776,421,N
28,93,775,422,N
28,94,770,423,N
28,95,776,420,N
28,96,776,420,N
28,97,779,418,N
29,1,740,453,N
29,2,740,453,N
29,3,740,445,N
29,4,740,445,N
29,5,740,443,N
29,6,739,439,N
29,7,739,435,N
29,8,739,435,N
29,9,740,437,N
29,10,740,441,N
29,11,741,453,N
29,12,742,459,N
29,13,737,479,N
29,14,737,477,N
29,15,737,477,N
29,16,738,471,N
29,17,745,461,N
29,18,744,457,N
29,19,743,456,N
29,20,742,454,N
29,21,742,453,N
29,22,743,451,N
29,23,743,451,N
29,24,743,451,N
29,25,743,451,N
29,26,743,448,N
29,27,743,455,N
29,28,743,455,N
29,29,742,456,N
29,30,741,456,N
29,31,741,455,N
29,32,741,454,N
29,33,741,450,N
29,34,741,450,N
29,35,741,447,N
29,36,741,444,N
29,37,743,442,N
29,38,744,437,N
29,39,746,435,N
29,40,746,430,N
29,41,745,432,N
29,42,742,433,N
29,43,742,438,N
29,44,742,432,N
29,45,736,437,N
29,46,735,436,N
29,47,734,433,N
29,48,735,437,N
29,49,735,437,N
29,50,740,427,N
29,51,740,424,N
29,52,740,422,N
29,53,738,419,N
29,54,737,419,N
29,55,737,419,N
29,56,731,424,N
29,57,731,425,N
29,58,731,430,N
29,59,731,432,N
29,60,733,436,N
29,61,735,436,N
29,62,735,435,N
29,63,737,433,N
29,64,742,440,N
29,65,744,435,N
29,66,745,434,N
29,67,746,434,N
29,68,748,432,N
29,69,749,434,N
29,70,753,437,N
29,71,755,428,N
29,72,754,428,N
29,73,751,424,N
29,74,754,424,N
29,75,754,420,N
29,76,754,419,N
29,77,756,419,N
29,78,756,419,N
